ccmaName,ccbaMnm1,ccbaCtcdNm,ccsiName,ccbaAdmin,ccbaKdcd,ccbaCtcd,ccbaAsno,ccbaCncl,ccbaCpno,longitude,latitude,gcodeName,bcodeName,mcodeName,scodeName,ccbaLcad,ccceName,b_class,b_reason,has_coord,grade_w
시도유형문화유산,경주 사천왕사지 당간지주,경북,경주시,경＊＊＊,21,37,0006080000000,N,2113706080000,0,0,유적건조물,종교신앙,불교,당간,<![CDATA[경상북도 경주시 배반동 949-2]]>,통일신라시대,B2,석조물,N,1.5
시도유형문화유산,경주 마석산 삼층석탑,경북,경주시,경＊＊＊,21,37,0006220000000,N,2112603240001,0,0,유적건조물,종교신앙,불교,탑,<![CDATA[경상북도 경주시 내남면 노곡리 산 75 ]]>,통일신라,B2,석조물,N,1.5
시도무형유산,영덕별신굿,경북,영덕군,,22,37,0000030000000,N,2223700030000,0,0,무형유산,전통 놀이·무예,놀이,,<![CDATA[경상북도  영덕군]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도무형유산,가야금병창,경북,경주시,,22,37,0000190000000,N,2223700190000,0,0,무형유산,,,,<![CDATA[경상북도  경주시]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도무형유산,영덕 옹기장,경북,영덕군,,22,37,0000250000200,N,2223700250200,0,0,무형유산,전통기술,공예,,<![CDATA[경상북도  영덕군]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도무형유산,가곡,경북,경주시,,22,37,0000280000000,N,2223700280000,0,0,무형유산,,,,<![CDATA[경상북도  경주시]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도무형유산,판소리흥보가,경북,경주시,,22,37,0000340000000,N,2223700340000,0,0,무형유산,,,,<![CDATA[경상북도  경주시]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도무형유산,영덕 월월이청청,경북,영덕군,,22,37,0000360000000,N,2223700360000,0,0,무형유산,전통 놀이·무예,놀이,,<![CDATA[경상북도  영덕군]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도무형유산,경주 와장,경북,경주시,,22,37,0000430000000,N,2223700430000,0,0,무형유산,전통기술,건축,,<![CDATA[경상북도  경주시]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도무형유산,포항 궁시장,경북,포항시,,22,37,0000440000000,N,2223700440000,0,0,무형유산,전통기술,공예,,<![CDATA[경상북도  포항시]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도무형유산,경주 석장,경북,경주시,,22,37,0000490000000,N,2223700490000,0,0,무형유산,전통기술,공예,,<![CDATA[경상북도  경주시]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도무형유산,영덕 토염,경북,영덕군,,22,37,0000500000000,N,2223700500000,0,0,무형유산,전통지식,생산지식,,<![CDATA[경상북도  영덕군]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도무형유산,경주 숭덕전 제례,경북,경주시,,22,37,0000510000000,N,2223700510000,0,0,무형유산,의례·의식,그 밖의 의식·의례,,<![CDATA[경상북도  경주시]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도무형유산,포항 침선장,경북,포항시,,22,37,0000520000000,N,2223700520000,0,0,무형유산,전통기술,공예,,<![CDATA[경상북도  포항시]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도무형유산,포항 흥해농요,경북,포항시,,22,37,0000530000000,N,2222501060001,0,0,무형유산,전통 공연·예술,음악,,<![CDATA[경상북도 포항시 ]]>,,EXCLUDE,무형유산 — 장소 경험 아님,N,1.0
시도기념물,서악서원,경북,경주시,서악서원,23,37,0000190000000,N,2333700190000,129.188605075996,35.8275688619606,유적건조물,교육문화,교육기관,서원,<![CDATA[경북 경주시 서악2길 23 (서악동)]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도기념물,경주간묘,경북,경주시,경주시,23,37,0000310000000,N,2333700310000,129.2149157,35.8644778,유적건조물,무덤,무덤,기타,<![CDATA[경북 경주시 황성동 471번지]]>,,B3,고분·유적지·가마·봉수,Y,1.5
시도기념물,김인문묘,경북,경주시,경주시,23,37,0000320000000,N,2333700320000,129.1895626,35.8249435,유적건조물,무덤,무덤,기타,<![CDATA[경북 경주시 서악동 1006-1번지]]>,,B3,고분·유적지·가마·봉수,Y,1.5
시도기념물,김양묘,경북,경주시,경주시,23,37,0000330000000,N,2333700330000,129.1895626,35.8249435,유적건조물,무덤,무덤,기타,<![CDATA[경북 경주시 서악동 1006-1번지]]>,,B3,고분·유적지·가마·봉수,Y,1.5
시도기념물,경주능지탑지,경북,경주시,중생사,23,37,0000340000000,N,2333700340000,0,0,유적건조물,인물사건,역사사건,역사사건,<![CDATA[경북 경주시 배반동 621-1번지]]>,,B3,탄생지·생활유적 등 터,N,1.5
시도기념물,영덕대소산봉수대,경북,영덕군,영덕군,23,37,0000370000000,N,2333700370000,129.432460060846,36.5183883963264,유적건조물,교통통신,통신,봉수,<![CDATA[경북 영덕군 축산면 도곡리 산20번지 외 3필]]>,,B3,고분·유적지·가마·봉수,Y,1.5
시도기념물,호미곶 등대,경북,포항시,포항지방해양항만청,23,37,0000390000000,N,2333700390000,129.569176755945,36.0773278737595,유적건조물,교통통신,근대교통·통신시설,해운,<![CDATA[경상북도 포항시 남구 호미곶길 99 (호미곶면)]]>,대한제국,B3,고분·유적지·가마·봉수,Y,1.5
시도기념물,상서장,경북,경주시,최치원유적보존회,23,37,0000460000000,N,2333700460000,129.2247576,35.8246562,유적건조물,인물사건,인물기념,사우,"<![CDATA[경북 경주시 서라벌대로 105-12, 외 임야 11필 (인왕동)]]>",,B1,사우 건물,Y,1.5
시도기념물,경주표암,경북,경주시,경주이씨표암화수회,23,37,0000540000000,N,2333700540000,129.231197554639,35.8529858531539,유적건조물,인물사건,역사사건,역사사건,<![CDATA[경북 경주시 동천동 507-7번지 49필]]>,,B3,탄생지·생활유적 등 터,Y,1.5
시도기념물,입암서원 일원,경북,포항시,입암서원,23,37,0000700000000,N,2333700700000,129.103267401529,36.1640761662027,유적건조물,교육문화,교육기관,서원,<![CDATA[경상북도 포항시 북구 죽장로 87 (죽장면)]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도기념물,석탈해왕탄강유허,경북,경주시,한국수력원자력㈜,23,37,0000790000000,N,2333700790000,129.468735483726,35.7055081787951,유적건조물,인물사건,인물기념,순절지,<![CDATA[경북 경주시 양남면 나아리 538-1번지 7필]]>,,B3,탄생지·생활유적 등 터,Y,1.5
시도기념물,갈암종택,경북,영덕군,이＊＊＊,23,37,0000840000000,N,2333700840000,129.368193083489,36.5514455465228,유적건조물,인물사건,인물기념,생활유적,<![CDATA[경북 영덕군 창수면 인량6길 12-23 (인량리)]]>,,B3,탄생지·생활유적 등 터,Y,1.5
시도기념물,종오정일원,경북,경주시,문효공자희옹선생유적보존회,23,37,0000850000000,N,2333700850000,129.293602026383,35.8618790860687,유적건조물,인물사건,역사사건,역사사건,<![CDATA[경북 경주시 손곡동 375외 5필]]>,,B3,탄생지·생활유적 등 터,Y,1.5
시도기념물,신돌석장군생가지,경북,영덕군,영＊＊＊,23,37,0000870000000,N,2333700870000,129.394698776668,36.5140127213433,유적건조물,인물사건,인물기념,탄생지,<![CDATA[경북 영덕군 축산면 도곡리 528-1번지]]>,,B3,탄생지·생활유적 등 터,Y,1.5
시도기념물,용산서원,경북,경주시,최＊＊＊,23,37,0000880000000,N,2333700880000,129.208731807724,35.7527706294447,유적건조물,교육문화,교육기관,서원,<![CDATA[경북 경주시 내남면 이조리 659외 2필]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도기념물,영일 냉수리 고분,경북,포항시,포항시,23,37,0000950000000,N,2333700950000,129.250801442948,36.0870711690784,유적건조물,무덤,무덤,고분군,<![CDATA[경북 포항시 북구 신광면 냉수리 산78-3번지 외 5필]]>,삼국시대,B3,고분·유적지·가마·봉수,Y,1.5
시도기념물,남미질부성,경북,포항시,"포항시,법인,개인",23,37,0000960000000,N,2333700960000,129.350602874721,36.1056587122968,유적건조물,정치국방,성,성곽,"<![CDATA[경북 포항시 북구 흥해읍 남성리, 망천리, 중성리 일원]]>",,B3,성곽·성지,Y,1.5
시도기념물,경주석장동암각화,경북,경주시,경주시,23,37,0000980000000,N,2333700980000,129.200425641165,35.8612832137205,유물,일반조각,암벽조각,암각화,<![CDATA[경북 경주시 석장동 산38-1번지]]>,,B2,야외 석불·마애불·암각화,Y,1.5
시도기념물,수봉정,경북,경주시,이＊＊＊,23,37,0001020000000,N,2333701020000,129.32329706416,35.7633630476988,유적건조물,주거생활,조경건축,누정,<![CDATA[경북 경주시 외동읍 괘릉리]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도기념물,동강서원,경북,경주시,손＊＊＊,23,37,0001140000000,N,2333701140000,129.291934834275,35.9990632350644,유적건조물,교육문화,교육기관,서원,"<![CDATA[경북 경주시 강동면 유금강정길 40-25, 3필 (유금리)]]>",,B1,가옥·누정·서원·향교,Y,1.5
시도기념물,경주손순유허,경북,경주시,월성손씨세번공파후손종중,23,37,0001150000000,N,2333701150000,129.179151911152,35.8923199360642,유적건조물,인물사건,인물기념,순절지,<![CDATA[경북 경주시 현곡면 소현리 623번지]]>,,B3,탄생지·생활유적 등 터,Y,1.5
시도기념물,영일 일월지,경북,포항시,해병대제1사단,23,37,0001200000000,N,2333701200000,129.425933099116,35.9774200857678,유적건조물,종교신앙,구비전승지,구비전승지,<![CDATA[경북 포항시 남구 오천읍 용덕리 일원]]>,-,B1,사찰·불전·교회 등 경내 건축,Y,1.5
시도기념물,전홍유후설총묘,경북,경주시,경주순창설씨대종회,23,37,0001300000000,N,2333701300000,129.255396502909,35.8317600826299,유적건조물,무덤,무덤,기타,<![CDATA[경북 경주시 보문동 423번지]]>,,B3,고분·유적지·가마·봉수,Y,1.5
시도기념물,울진죽변등대,경북,울진군,포항지방해양수산청,23,37,0001540000000,N,2333701540000,129.429494680868,37.0582023970297,유적건조물,교통통신,근대교통·통신시설,해운,<![CDATA[경상북도 울진군 등대길 52 (죽변면)]]>,1910년,B3,고분·유적지·가마·봉수,Y,1.5
시도기념물,울진 대풍헌,경북,울진군,울진군,23,37,0001650000000,N,2333701650000,129.470255399292,36.7612272892711,유적건조물,주거생활,주거건축,주거시설,"<![CDATA[경상북도 울진군 구산봉산로 105-2 (기성면, 대풍헌 기성구산동회관)]]>",2년(1851년) 중수,B1,가옥·누정·서원·향교,Y,1.5
시도기념물,경주부 관아건물,경북,경주시,경주시,23,37,0001770000000,N,2333701770000,0,0,유적건조물,정치국방,궁궐·관아,관아,"<![CDATA[경상북도 경주시 중앙로 67-12 (동부동, 경주문화원)]]>",조선시대 중기~후기,B1,관아 건물,N,1.5
시도기념물,영덕 광산봉수,경북,영덕군,영＊＊＊,23,37,0001850000000,N,2333701850000,0,0,유적건조물,교통통신,통신,봉수,<![CDATA[경상북도 영덕군 영해면 대리 산 154-1]]>,조선,B3,고분·유적지·가마·봉수,N,1.5
시도기념물,경주 동학 발상지,경북,경주시,재＊＊＊,23,37,0001860000000,N,2333701860000,0,0,유적건조물,종교신앙,민족종교,천도교,<![CDATA[경상북도 경주시 현곡면 가정리 산 63-1 ]]>,근대,B1,사찰·불전·교회 등 경내 건축,N,1.5
시도민속문화유산,양동대성헌,경북,경주시,이＊＊＊,24,37,0000340000000,N,2443700340000,129.2519545,36.0024641,,,,,<![CDATA[경북 경주시 강동면 양동마을안길 32-11 (양동리)]]>,,REVIEW,미매핑 대분류: (공란),Y,1.5
시도민속문화유산,인양리용암종택,경북,영덕군,김＊＊＊,24,37,0000610000000,N,2443700610000,129.374367779801,36.5540386116769,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 창수면 인량1길 11-4 (인량리)]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,목조문무인상,경북,경주시,윤＊＊＊,24,37,0000730000000,N,2443700730000,129.2966905,35.990154,유물,기타종교조각,민간신앙조각,목조,<![CDATA[경북 경주시 강동면 국당길 283 (국당리)]]>,조선후기,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,Y,1.5
시도민속문화유산,영양남씨괴시파종택,경북,영덕군,남＊＊＊,24,37,0000750000000,N,2443700750000,129.41680177689,36.5433641158165,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영해면 호지마을1길 18-3 (괴시리)]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,포항 오덕리 애은당 고택,경북,포항시,이동우,24,37,0000800000000,N,2443700800000,129.186113174173,36.1667954928445,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 포항시 북구 기북면 덕동문화길 31 (오덕리)]]>,조선시대,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,포항 오덕리 사우정 고택,경북,포항시,이희태,24,37,0000810000000,N,2443700810000,129.186287012704,36.1684569661828,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 포항시 북구 기북면 덕동문화길 48-5 (오덕리)]]>,조선시대,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,영덕도곡동충효당,경북,영덕군,박＊＊＊,24,37,0000830000000,N,2443700830000,129.412130773804,36.5106281729318,유적건조물,주거생활,주거건축,가옥,"<![CDATA[경상북도 영덕군 도곡길 41-4 (축산면, 도곡동충효당)]]>",조선 중기 (광해군 12년) 주택,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,면운재고택 및 별묘,경북,영덕군,이인희,24,37,0000960000000,N,2443700960000,129.322580804657,36.6115725222298,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 창수면 오촌3길 3 (오촌리)]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,충의당,경북,경주시,최＊＊＊,24,37,0000990000000,N,2443700990000,129.196015789342,35.75289786591,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 경주시 내남면 이조3길 28-17 (이조리)]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,경주김씨눌곡종택,경북,영덕군,김인식,24,37,0001190000000,N,2443701190000,129.286157272001,36.4341773960213,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 지품면 눌곡길 145-5 (눌곡리)]]>,1600년경,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,곡강고택,경북,영덕군,권＊＊＊,24,37,0001230000000,N,2443701230000,129.36406110742,36.5417058303838,유적건조물,주거생활,주거건축,가옥,"<![CDATA[경북 영덕군 영해면 창수영해로 188-1, 외 (원구리)]]>",조선시대,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,포항 달전재사,경북,포항시,여＊＊＊,24,37,0001430000000,N,2443701430000,129.288920999004,36.0420473822037,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 포항시 남구 새마을로766번길 59 (연일읍)]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,포항 하학재,경북,포항시,경주손씨대종회,24,37,0001440000000,N,2443701440000,129.290053364214,36.0288263780671,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 포항시 남구 자명로321번길 88-57 (연일읍)]]>,1660년,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,울진 평해황씨 해월종택,경북,울진군,황의석,24,37,0001560000000,N,2443701560000,129.439853743761,36.8299850360171,유적건조물,주거생활,주거건축,가옥,"<![CDATA[경상북도 울진군 해월헌길 70 (기성면, 해월헌)]]>",,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,포항 여연당 고택,경북,포항시,이＊＊＊,24,37,0001580000000,N,2443701580000,129.18602685953,36.1683605723702,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 포항시 북구 덕동문화길 48-3 (기북면)]]>,조선시대,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,영덕 괴시동 대남댁,경북,영덕군,남＊＊＊,24,37,0001680000000,N,2443701680000,129.417178591125,36.5444829421647,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 영덕군 영해면 괴시리 353]]>,조선시대 가옥,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,영덕 괴시동 물소와고택,경북,영덕군,남인대,24,37,0001690000000,N,2443701690000,129.416506978625,36.5434751796346,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 영덕군 영해면 괴시리 334]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,영덕 괴시동 해촌고택,경북,영덕군,남병태,24,37,0001700000000,N,2443701700000,129.417179851976,36.5442360203471,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 영덕군 영해면 괴시리 352]]>,,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,영덕 우계종택,경북,영덕군,이혁희,24,37,0001840000000,N,2443701840000,129.366561689626,36.5526854282764,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 영덕군 인량6길 32 (창수면)]]>,조선 선조40년(1607년),B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,영덕 송천세려고택,경북,영덕군,권종걸,24,37,0001890000000,N,2443701890000,129.404014481865,36.5567439501527,유적건조물,주거생활,주거건축,가옥,"<![CDATA[경상북도 영덕군 송천1길 22-16 (병곡면, 송천세려고택)]]>",,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,영덕 삼벽당,경북,영덕군,이원창,24,37,0001900000000,N,2443701900000,129.374640521938,36.5548513832482,유적건조물,주거생활,주거건축,가옥,"<![CDATA[경상북도 영덕군 인량1길 21-2 (창수면, 영덕삼벽당)]]>",,B1,가옥·누정·서원·향교,Y,1.5
시도민속문화유산,영덕 동애고택,경북,영덕군,이＊＊＊,24,37,0001930000000,N,2443701930000,0,0,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도  영덕군]]>,조선시대,B1,가옥·누정·서원·향교,N,1.5
시도등록문화유산,경주 산구의원,경북,경주시,경＊＊＊,25,37,0000050000000,N,4422604150001,0,0,등록문화유산,기타,의료시설,,<![CDATA[경상북도 경주시 중앙로  68(동부동) ]]>,1930년대,B1,근대 건축물 다수,N,1.0
문화유산자료,영덕 경렴정,경북,영덕군,무＊＊＊,31,37,0000000000000,N,3412607020001,0,0,유적건조물,주거생활,주거건축,가옥,<![CDATA[경상북도 영덕군 도곡길  41-21(축산면) ]]>,조선시대 정자,B1,가옥·누정·서원·향교,N,1.0
문화유산자료,연일향교 대성전,경북,포항시,연일향교,31,37,0000010000000,N,3413700010000,129.323576052334,36.0065815998926,유적건조물,교육문화,교육기관,향교,<![CDATA[경북 포항시 남구 유동길48번길 5 (효자동)]]>,조선시대,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,경주사마소,경북,경주시,경주시,31,37,0000020000000,N,3413700020000,129.21417286165,35.8293641328026,유적건조물,정치국방,궁궐·관아,관아,<![CDATA[경북 경주시 재매정길 47 (교동)]]>,,B1,관아 건물,Y,1.0
문화유산자료,동경관,경북,경주시,경주시,31,37,0000030000000,N,3413700030000,129.212394380259,35.8456466371558,유적건조물,정치국방,궁궐·관아,관아,<![CDATA[경북 경주시 중앙로 64 (동부동)]]>,,B1,관아 건물,Y,1.0
문화유산자료,백률사대웅전,경북,경주시,백률사,31,37,0000040000000,N,3413700040000,129.231422187479,35.8588737042551,유적건조물,종교신앙,불교,불전,<![CDATA[경북 경주시 산업로 4214-110 (동천동)]]>,,B1,사찰·불전·교회 등 경내 건축,Y,1.0
문화유산자료,경주벽도산석불입상,경북,경주시,경주시,31,37,0000050000000,N,3413700050000,129.164890197464,35.8052960881285,유물,불교조각,석조,불상,<![CDATA[경북 경주시 율동 산73번지]]>,,B2,야외 석불·마애불·암각화,Y,1.0
문화유산자료,경주남산동석조감실,경북,경주시,화랑교육원,31,37,0000060000000,N,3413700060000,0,0,유적건조물,종교신앙,불교,불전,"<![CDATA[경상북도 경주시 새남산길 62 (남산동, 화랑교육원/화랑의집)]]>",통일신라 추정,B1,사찰·불전·교회 등 경내 건축,N,1.0
문화유산자료,경주남사리북삼층석탑,경북,경주시,경주시,31,37,0000070000000,N,3413700070000,129.138698676412,35.9047398200153,유적건조물,종교신앙,불교,탑,<![CDATA[경북 경주시 현곡면 남사리 313-4번지]]>,,B2,석조물,Y,1.0
문화유산자료,경주황오동삼층석탑,경북,경주시,경주역,31,37,0000080000000,N,3413700080000,129.217717262144,35.844596367373,유적건조물,종교신앙,불교,탑,<![CDATA[경북 경주시 성동동 41-1번지]]>,,B2,석조물,Y,1.0
문화유산자료,분황사석정,경북,경주시,분황사,31,37,0000090000000,N,3413700090000,129.2339424,35.8402548,유적건조물,주거생활,주거건축,주거시설,<![CDATA[경북 경주시 구황동 314-5번지]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,경주교동석등,경북,경주시,최＊＊＊,31,37,0000100000000,N,3413700100000,129.215931193192,35.8297819261738,유적건조물,종교신앙,불교,석등,<![CDATA[경북 경주시 교촌안길 15-3 (교동)]]>,,B1,사찰·불전·교회 등 경내 건축,Y,1.0
문화유산자료,경주노서동석불입상,경북,경주시,경주시,31,37,0000110000000,N,3413700110000,129.201695293776,35.8410221137572,유물,불교조각,석조,불상,<![CDATA[경북 경주시 노서동 156-8번지]]>,,B2,야외 석불·마애불·암각화,Y,1.0
문화유산자료,경주서부동석불좌상,경북,경주시,국립경주박물관,31,37,0000120000000,N,3413700120000,129.2279177,35.8291677,유물,불교조각,석조,불상,"<![CDATA[경북 경주시 일정로 186, 국립경주박물관 (인왕동)]]>",,B2,야외 석불·마애불·암각화,Y,1.0
문화유산자료,남간사지석정,경북,경주시,경주시,31,37,0000130000000,N,3413700130000,129.218495671086,35.8155628607796,유적건조물,주거생활,주거건축,주거시설,<![CDATA[경북 경주시 남간안길 7 (탑동)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,웅수사지석불입상,경북,경주시,국립경주박물관,31,37,0000140000000,N,3413700140000,129.2279177,35.8291677,유물,불교조각,석조,불상,"<![CDATA[경북 경주시 일정로 186, 국립경주박물관 (인왕동)]]>",,B2,야외 석불·마애불·암각화,Y,1.0
문화유산자료,익재영정,경북,경주시,이＊＊＊,31,37,0000900000000,N,3413700900000,129.2178664,36.0023148,유물,일반회화,인물화,초상화,<![CDATA[경북 경주시 안강읍 양월리 777-1번지]]>,,EXCLUDE,회화·공예·실내 조각 — 소장처 실내,Y,1.0
문화유산자료,종덕재정당,경북,경주시,창녕조씨대종회,31,37,0000910000000,N,3413700910000,129.224067672727,36.0296254269241,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 경주시 안강읍 초제길 32-18 (노당리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,경주안계리석조석가여래좌상,경북,경주시,경주시,31,37,0000920000000,N,3413700920000,129.26150398127,36.0320224421136,유물,불교조각,석조,불상,<![CDATA[경북 경주시 강동면 안계리 산8-4번지]]>,,B2,야외 석불·마애불·암각화,Y,1.0
문화유산자료,경주오야리삼층석탑,경북,경주시,경주시,31,37,0000930000000,N,3413700930000,129.260085489388,35.9378972885625,유적건조물,종교신앙,불교,탑,<![CDATA[경북 경주시 천북면 오야리 산31번지]]>,,B2,석조물,Y,1.0
문화유산자료,숭복사지삼층석탑,경북,경주시,경주시,31,37,0000940000000,N,3413700940000,129.3346729,35.7474442,유적건조물,종교신앙,불교,탑,<![CDATA[경북 경주시 외동읍 말방리 산23-1번지]]>,,B2,석조물,Y,1.0
문화유산자료,감산사지삼층석탑,경북,경주시,경주시,31,37,0000950000000,N,3413700950000,129.337015322128,35.7662319011937,유적건조물,종교신앙,불교,탑,<![CDATA[경북 경주시 외동읍 괘릉리 5번지]]>,,B2,석조물,Y,1.0
문화유산자료,경주활성리석불입상,경북,경주시,연지암,31,37,0000960000000,N,3413700960000,129.327835,35.7538254,유물,불교조각,석조,불상,<![CDATA[경북 경주시 외동읍 활성리 385-2번지]]>,,B2,야외 석불·마애불·암각화,Y,1.0
문화유산자료,금곡사지원광법사부도탑,경북,경주시,경주시,31,37,0000970000000,N,3413700970000,129.17693917072,35.9346166943387,유적건조물,종교신앙,불교,탑,<![CDATA[경북 경주시 안강읍 두류리 9-1번지]]>,,B2,석조물,Y,1.0
문화유산자료,경주근계리입불상,경북,경주시,경주시,31,37,0000980000000,N,3413700980000,129.1914748,35.9774135,유물,불교조각,석조,불상,<![CDATA[경상북도 경주시 곤실길 188-168 (안강읍)]]>,,B2,야외 석불·마애불·암각화,Y,1.0
문화유산자료,울진향교 대성전,경북,울진군,울진향교,31,37,0001590000000,N,3413701590000,129.398586042607,36.9944397517486,유적건조물,교육문화,교육기관,향교,<![CDATA[경북 울진군 울진읍 읍내리 653-1번지]]>,9년(1872년),B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,평해향교 대성전,경북,울진군,평해향교,31,37,0001600000000,N,3413701600000,129.441957733761,36.7286894615182,유적건조물,교육문화,교육기관,향교,<![CDATA[경북 울진군 평해읍 평해리 901번지]]>,40년(1764년),B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,불영사 부도,경북,울진군,대한불교조계종 불영사,31,37,0001620000000,N,3413701620000,129.2740533,36.9403501,유물,불교조각,석조,,<![CDATA[경상북도 울진군 금강송면 하원리 산 34]]>,22년(1696년),B2,야외 석불·마애불·암각화,Y,1.0
문화유산자료,수재정,경북,경주시,정＊＊＊,31,37,0001660000000,N,3413701660000,129.134276626151,36.0005266729572,유적건조물,주거생활,조경건축,누정,<![CDATA[경북 경주시 안강읍 하곡리 29번지]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,성산서당,경북,경주시,영일정씨쌍봉공파,31,37,0001670000000,N,3413701670000,129.133505349236,36.0004078797711,유적건조물,교육문화,교육기관,서당,<![CDATA[경북 경주시 안강읍 하곡리 11번지]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,구강서원,경북,경주시,경＊＊＊,31,37,0001880000000,N,3413701880000,129.208198526536,36.0104387169894,유적건조물,교육문화,교육기관,서원,<![CDATA[경북 경주시 안강읍 양월리 679번지]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,봉강재,경북,포항시,파평윤씨문중,31,37,0002010000000,N,3413702010000,129.164633695398,36.0777772468959,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 포항시 북구 기계면 기남길253번길 74 (봉계리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영일 기천고택,경북,포항시,김＊＊＊,31,37,0002050000000,N,3413702050000,129.206060019898,36.0731152114134,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 포항시 북구 기계면 협동길 50-1 (현내리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영덕만괴헌,경북,영덕군,신＊＊＊,31,37,0002090000000,N,3413702090000,129.368078348015,36.5546155666525,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 창수면 인량4길 41-8 (인량리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,영덕수정재,경북,영덕군,평산신씨 영덕파 문중,31,37,0002100000000,N,3413702100000,129.355043574352,36.4382030100863,유적건조물,주거생활,주거건축,가옥,<![CDATA[경북 영덕군 영덕읍 구미2길 35-26 (구미리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
문화유산자료,모고재,경북,영덕군,영＊＊＊,31,37,0002210000000,N,3413702210000,129.30214746293,36.3860966637103,유적건조물,주거생활,조경건축,누정,<![CDATA[경북 영덕군 달산면 팔각산로 1659-6 (용평리)]]>,,B1,가옥·누정·서원·향교,Y,1.0
