feature_id,name,lat,lon,value,weight,sigungu,usable,geom,source
B1,안동 하회마을 빈연정사,36.5394380293575,128.515966106858,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 하회마을 작천고택,36.5384067228006,128.516104227529,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 하회마을 옥연정사,36.5434029558705,128.517990691301,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 하회마을 겸암정사,36.5426027648974,128.513349686698,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 하회마을 염행당 고택,36.5382735654765,128.51874520193,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 하회마을 양오당 고택,36.538313511446,128.517838084065,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,구미 쌍암고택,36.190012,128.384243,국가민속문화유산,2.0,구미시,True,point,국가유산청 API + 01b 분류
B1,청도 운강고택과 만화정,35.678527,128.896861,국가민속문화유산,2.0,청도군,True,point,국가유산청 API + 01b 분류
B1,영천 연정고택,36.0505602440212,128.977496950435,국가민속문화유산,2.0,영천시,True,point,국가유산청 API + 01b 분류
B1,영양 서석지,36.6118368403255,129.069633405449,국가민속문화유산,2.0,영양군,True,point,국가유산청 API + 01b 분류
B1,영덕 충효당 종택,36.5536893188868,129.36544970007,국가민속문화유산,2.0,영덕군,True,point,국가유산청 API + 01b 분류
B1,봉화 만회고택,36.8973168750342,128.715197262047,국가민속문화유산,2.0,봉화군,True,point,국가유산청 API + 01b 분류
B1,봉화 쌍벽당 종택,36.890240668356,128.767172110901,국가민속문화유산,2.0,봉화군,True,point,국가유산청 API + 01b 분류
B1,봉화 계서당 종택,36.949635,128.733503,국가민속문화유산,2.0,봉화군,True,point,국가유산청 API + 01b 분류
B1,청송 성천댁,36.3982963927132,129.068126512167,국가민속문화유산,2.0,청송군,True,point,국가유산청 API + 01b 분류
B1,청송 후송당 고택,36.29013156366,129.009673749282,국가민속문화유산,2.0,청송군,True,point,국가유산청 API + 01b 분류
B1,예천 물체당 고택,36.640037919697,128.363779149067,국가민속문화유산,2.0,예천군,True,point,국가유산청 API + 01b 분류
B1,영천 만취당 고택,35.906755,128.890803,국가민속문화유산,2.0,영천시,True,point,국가유산청 API + 01b 분류
B1,안동 수곡고택,36.573973,128.526285,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 하회마을 하동고택,36.5387830265963,128.519211964956,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 일성당 고택,36.5745769369773,128.581473790909,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 학암고택,36.5975514454446,128.522243015322,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 예안이씨 근재재사,36.615786,128.579632,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 도암종택,36.5776231061892,128.668934876651,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 의성김씨 서지재사,36.5951653141501,128.745302718825,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 안동권씨 능동재사,36.632174,128.660771,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 오류헌 고택,36.519404,128.866807,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 고성이씨 탑동파 종택,36.5663698627315,128.746437051166,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,예천 예천권씨 초간공파 종택,36.692192,128.397612,국가민속문화유산,2.0,예천군,True,point,국가유산청 API + 01b 분류
B1,안동 권성백 고택,36.5744574213087,128.527282628925,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 송소종택,36.6232259712965,128.736516913733,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 안동권씨 소등재사,36.613622895351,128.754911983115,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 탁청정,36.6733151632753,128.80312087955,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,안동 후조당 종택,36.6739859230876,128.802318659031,국가민속문화유산,2.0,안동시,True,point,국가유산청 API + 01b 분류
B1,의성 소우당 고택,36.245783,128.701459,국가민속문화유산,2.0,의성군,True,point,국가유산청 API + 01b 분류
B1,청도 운림고택,35.6999737166303,128.919428519492,국가민속문화유산,2.0,청도군,True,point,국가유산청 API + 01b 분류
