feature_id,name,lat,lon,value,weight,sigungu,usable,geom,source
A7,환호숲속,36.073532,129.398356,어린이공원,2440.5,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,환호신촌,36.071745,129.398257,어린이공원,1805.6,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,환호해맞이,36.069182,129.399512,어린이공원,1573.8,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성장흥초,36.078089,129.394663,어린이공원,1890.8,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성해맞이,36.073814,129.389559,어린이공원,1920.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성준양,36.076326,129.384252,어린이공원,1767.1,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성삼도,36.087161,129.383343,어린이공원,1539.7,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성장량성당,36.083759,129.381307,어린이공원,1534.9,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성침촌,36.080108,129.379056,어린이공원,1540.2,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성드림,36.079704,129.383623,어린이공원,1538.6,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성두산,36.076997,129.381419,어린이공원,1518.2,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성법원로,36.086064,129.389675,어린이공원,1900.1,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성낙천대,36.076698,129.387067,어린이공원,1900.1,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,장성천마로,36.080381,129.395247,어린이공원,1995.9,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,양덕서초,36.085731,129.393266,어린이공원,2900.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,양덕남로,36.079323,129.398582,어린이공원,2505.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,지곡그린빌라,36.029059,129.317709,어린이공원,1594.0,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
A7,지곡중앙,36.031001,129.323056,어린이공원,2412.6,경상북도 포항시 공원과,False,point,전국도시공원정보표준데이터
