feature_id,name,lat,lon,lat2,lon2,sigungu,weight,geom,value,source
A6,도봉로3길,36.140171,128.314566,36.143115,128.313176,구미시,49,segment,0.0,가로수길 표준데이터 수종분류
A6,도봉로5길,36.141789,128.317257,36.139459,128.318066,구미시,172,segment,1.0,가로수길 표준데이터 수종분류
A6,송동로,36.137641,128.324171,36.151794,128.323056,구미시,351,segment,0.667,가로수길 표준데이터 수종분류
A6,문장로,36.135922,128.332311,36.153781,128.328704,구미시,549,segment,0.0,가로수길 표준데이터 수종분류
A6,들성로,36.151898,128.323088,36.162419,128.353492,구미시,504,segment,0.5,가로수길 표준데이터 수종분류
A6,야은로,36.150043,128.285917,36.123434,128.362868,구미시,766,segment,0.0,가로수길 표준데이터 수종분류
A6,야은로13길,36.140811,128.311973,36.142285,128.314003,구미시,25,segment,1.0,가로수길 표준데이터 수종분류
A6,신비로,36.123315,128.363066,36.120351,128.371698,구미시,122,segment,0.0,가로수길 표준데이터 수종분류
A6,비산로,36.119566,128.371876,36.119589,128.389042,구미시,107,segment,0.0,가로수길 표준데이터 수종분류
A6,칠성로,36.120571,128.359426,36.125639,128.357869,구미시,59,segment,0.0,가로수길 표준데이터 수종분류
A6,칠성로2길,36.121641,128.357412,36.122046,128.362711,구미시,65,segment,0.0,가로수길 표준데이터 수종분류
A6,왕산로,36.086751,128.361354,36.076697,128.378771,구미시,382,segment,0.5,가로수길 표준데이터 수종분류
A6,남구미로,36.083459,128.375821,36.083233,128.398632,구미시,215,segment,1.0,가로수길 표준데이터 수종분류
A6,낙동강변로,36.072466,128.373231,36.122537,128.385867,구미시,940,segment,1.0,가로수길 표준데이터 수종분류
A6,흥안로,36.147313,128.417832,36.147756,128.410059,구미시,127,segment,0.0,가로수길 표준데이터 수종분류
A6,검성로,36.111383,128.424168,36.118321,128.433976,구미시,201,segment,0.667,가로수길 표준데이터 수종분류
A6,여헌로,36.103217,128.423423,36.107364,128.425564,구미시,54,segment,1.0,가로수길 표준데이터 수종분류
A6,인동가산로,36.107134,128.417992,36.092474,128.449235,구미시,222,segment,0.5,가로수길 표준데이터 수종분류
A6,인동36~54길,36.092542,128.446756,36.094605,128.440816,구미시,693,segment,0.5,가로수길 표준데이터 수종분류
A6,구평남부초등학교,36.091566,128.436798,36.091271,128.440328,구미시,47,segment,0.0,가로수길 표준데이터 수종분류
A6,천생산길,36.092428,128.451629,36.093797,128.451167,구미시,32,segment,0.0,가로수길 표준데이터 수종분류
A6,이례로,36.205909,128.315855,36.207717,128.331694,구미시,140,segment,0.0,가로수길 표준데이터 수종분류
A6,조남로,36.238461,128.303016,36.236381,128.309677,구미시,154,segment,0.5,가로수길 표준데이터 수종분류
A6,선산단계주차장,36.240657,128.298529,36.246048,128.297545,구미시,143,segment,0.0,가로수길 표준데이터 수종분류
A6,단계동길,36.238978,128.301921,36.258812,128.289319,구미시,237,segment,0.0,가로수길 표준데이터 수종분류
A6,선산중앙로,36.242973,128.301209,36.242476,128.398108,구미시,96,segment,0.0,가로수길 표준데이터 수종분류
A6,선산중앙로7길,36.240253,128.295968,36.239799,128.293036,구미시,52,segment,0.0,가로수길 표준데이터 수종분류
A6,선산중앙로8길,36.240253,128.295968,36.240611,128.298518,구미시,32,segment,0.0,가로수길 표준데이터 수종분류
A6,봉곡남로,36.153343,128.304017,36.151898,128.323088,구미시,271,segment,1.0,가로수길 표준데이터 수종분류
A6,봉곡동로,36.150661,128.314099,36.156606,128.315149,구미시,88,segment,1.0,가로수길 표준데이터 수종분류
A6,해평 금호리,36.21818,128.36685,36.22108,128.37478,구미시,173,segment,0.0,가로수길 표준데이터 수종분류
A6,오태길,36.07282,128.3742,36.07332,128.35096,구미시,303,segment,0.0,가로수길 표준데이터 수종분류
A6,신당인덕1로,36.15461,128.43896,36.16441,128.44271,구미시,220,segment,1.0,가로수길 표준데이터 수종분류
A6,신당인덕1로1길~신당인덕2로2길,36.15577,128.43561,36.15772,128.43739,구미시,108,segment,1.0,가로수길 표준데이터 수종분류
A6,신당인덕2로,36.15793,128.43555,36.15798,128.43917,구미시,74,segment,0.0,가로수길 표준데이터 수종분류
A6,신당인덕3로,36.16136,128.43509,36.16135,128.43909,구미시,195,segment,0.0,가로수길 표준데이터 수종분류
A6,옥계신당로,36.14596,128.41937,36.14799,128.43018,구미시,283,segment,0.0,가로수길 표준데이터 수종분류
A6,옥계신당로5길,36.14561,128.4217,36.1401,128.42033,구미시,169,segment,1.0,가로수길 표준데이터 수종분류
A6,옥계신당로5안길,36.14255,128.41932,36.14312,128.42028,구미시,14,segment,1.0,가로수길 표준데이터 수종분류
A6,옥계신당로9길,36.14571,128.4241,36.14355,128.42407,구미시,89,segment,0.5,가로수길 표준데이터 수종분류
A6,신당1로,36.1542,128.43478,36.15403,128.42648,구미시,66,segment,0.5,가로수길 표준데이터 수종분류
A6,신당2로,36.15623,128.43463,36.15623,128.42646,구미시,71,segment,0.5,가로수길 표준데이터 수종분류
A6,신당3로,36.15795,128.4347,36.15784,128.42654,구미시,123,segment,0.5,가로수길 표준데이터 수종분류
A6,선산IC입구,36.237986,128.269085,36.241823,128.275659,구미시,250,segment,1.0,가로수길 표준데이터 수종분류
A6,도개다곡길,36.310961,128.336585,36.290191,128.350928,구미시,275,segment,1.0,가로수길 표준데이터 수종분류
A6,내고5길,36.22653,128.2842,36.22801,128.26519,구미시,100,segment,1.0,가로수길 표준데이터 수종분류
A6,횡산3길,36.19697,128.27888,36.19995,128.26965,구미시,196,segment,1.0,가로수길 표준데이터 수종분류
A6,대평6길,36.13801,128.35632,36.13844,128.36651,구미시,303,segment,1.0,가로수길 표준데이터 수종분류
A6,박록주로,36.20829,128.33194,36.21237,128.33196,구미시,115,segment,1.0,가로수길 표준데이터 수종분류
A6,신원대로,36.15446,128.32843,36.17227,128.32216,구미시,235,segment,0.0,가로수길 표준데이터 수종분류
A6,동산길,36.32114,128.32495,36.33839,128.33362,구미시,339,segment,1.0,가로수길 표준데이터 수종분류
A6,송평로,36.16269,128.35375,36.16945,128.36949,구미시,274,segment,0.5,가로수길 표준데이터 수종분류
A6,신곡길,36.308963,128.333277,36.323085,128.350236,구미시,250,segment,1.0,가로수길 표준데이터 수종분류
A6,성수문량길,36.15148,128.38725,36.16441,128.41648,구미시,786,segment,1.0,가로수길 표준데이터 수종분류
A6,문성로(중1-128),36.153629,128.344948,36.155167,128.34758,구미시,93,segment,1.0,가로수길 표준데이터 수종분류
A6,문성로1길(중3-151),36.154493,128.344546,36.153641,128.344356,구미시,12,segment,1.0,가로수길 표준데이터 수종분류
A6,들성로(대3-8),36.155134,128.332148,36.158055,128.338906,구미시,18,segment,1.0,가로수길 표준데이터 수종분류
A6,들성로~평성로(중1-146),36.156368,128.335063,36.152391,128.336748,구미시,77,segment,1.0,가로수길 표준데이터 수종분류
A6,평성로5길(중3-256),36.156158,128.339391,36.154789,128.336098,구미시,33,segment,1.0,가로수길 표준데이터 수종분류
A6,문성9길(소2-124),36.161383,128.351271,36.160781,128.350514,구미시,10,segment,1.0,가로수길 표준데이터 수종분류
A6,동교길,36.243231,128.303473,36.248759,128.304224,구미시,78,segment,0.5,가로수길 표준데이터 수종분류
A6,교리길,36.248748,128.305071,36.251318,128.300739,구미시,40,segment,0.5,가로수길 표준데이터 수종분류
A6,교리2길,36.250207,128.302423,36.250843,128.306135,구미시,68,segment,0.5,가로수길 표준데이터 수종분류
A6,선상동로,36.275815,128.323823,36.360565,128.298067,구미시,1068,segment,0.5,가로수길 표준데이터 수종분류
A6,선상서로,36.239021,128.290724,36.241329,128.275534,구미시,1021,segment,0.667,가로수길 표준데이터 수종분류
A6,선상서로14길,36.239021,128.290724,36.239753,128.292833,구미시,40,segment,0.5,가로수길 표준데이터 수종분류
A6,산촌옥관로,36.304249,128.217191,36.343191,128.274407,구미시,1146,segment,1.0,가로수길 표준데이터 수종분류
A6,구미중앙로45길,36.119502,128.359449,36.123737,128.358737,구미시,33,segment,0.0,가로수길 표준데이터 수종분류
A6,원평공용주차장,36.126903,128.337681,36.128897,128.340636,구미시,46,segment,0.0,가로수길 표준데이터 수종분류
A6,금오산로,36.125361,128.335543,36.110605,128.313445,구미시,402,segment,0.333,가로수길 표준데이터 수종분류
A6,금오산로22길,36.124321,128.328788,36.127628,128.330288,구미시,70,segment,0.0,가로수길 표준데이터 수종분류
A6,산책길,36.123479,128.334942,36.110605,128.313445,구미시,132,segment,1.0,가로수길 표준데이터 수종분류
A6,백산로,36.122224,128.339056,36.114346,128.350527,구미시,339,segment,0.0,가로수길 표준데이터 수종분류
A6,송원동로,36.118456,128.346622,36.122641,128.352096,구미시,77,segment,0.5,가로수길 표준데이터 수종분류
A6,송원서로,36.118433,128.343155,36.125994,128.343977,구미시,72,segment,1.0,가로수길 표준데이터 수종분류
A6,신시로,36.116036,128.338742,36.125361,128.335543,구미시,252,segment,0.5,가로수길 표준데이터 수종분류
A6,신시로10길,36.114471,128.340566,36.113191,128.354293,구미시,250,segment,0.0,가로수길 표준데이터 수종분류
A6,"신시로14길, 16길",36.115765,128.339937,36.114261,128.354472,구미시,379,segment,0.0,가로수길 표준데이터 수종분류
A6,형곡동로,36.101203,128.335951,36.110473,128.337126,구미시,145,segment,0.0,가로수길 표준데이터 수종분류
A6,형곡로,36.116041,128.338621,36.110068,128.437331,구미시,415,segment,0.0,가로수길 표준데이터 수종분류
A6,형곡서로,36.101361,128.334633,36.110028,128.335161,구미시,139,segment,0.0,가로수길 표준데이터 수종분류
A6,형곡중앙로,36.113172,128.333133,36.112686,128.339398,구미시,95,segment,0.0,가로수길 표준데이터 수종분류
A6,새마을로,36.112088,128.339259,36.103916,128.657046,구미시,1057,segment,0.5,가로수길 표준데이터 수종분류
A6,새마을로5길,36.10268,128.35573,36.10344,128.35433,구미시,65,segment,0.5,가로수길 표준데이터 수종분류
A6,새마을로2길,36.1055,128.35339,36.10526,128.3532,구미시,6,segment,1.0,가로수길 표준데이터 수종분류
A6,박정희로,36.078578,128.355424,36.124974,128.337068,구미시,1252,segment,0.5,가로수길 표준데이터 수종분류
A6,화신로,36.102825,128.359332,36.120877,128.351178,구미시,216,segment,0.5,가로수길 표준데이터 수종분류
A6,산업로,36.132391,128.323438,36.120859,128.355162,구미시,363,segment,0.0,가로수길 표준데이터 수종분류
A6,원남로,36.130785,128.322004,36.125118,128.335791,구미시,30,segment,0.0,가로수길 표준데이터 수종분류
A6,선기로,36.132391,128.323438,36.133362,128.299052,구미시,418,segment,0.5,가로수길 표준데이터 수종분류
A6,송선로,36.154841,128.274762,36.132391,128.323438,구미시,289,segment,1.0,가로수길 표준데이터 수종분류
A6,상림로,36.086359,128.360541,36.102033,128.362996,구미시,287,segment,1.0,가로수길 표준데이터 수종분류
A6,상모로,36.088601,128.350166,36.090856,128.359351,구미시,77,segment,1.0,가로수길 표준데이터 수종분류
A6,상사동로,36.084893,128.359902,36.102282,128.359068,구미시,332,segment,0.333,가로수길 표준데이터 수종분류
A6,상사동로12길,36.091296,128.357247,36.090856,128.359351,구미시,31,segment,0.0,가로수길 표준데이터 수종분류
A6,상사동로22길,36.098581,128.358949,36.098303,128.361055,구미시,38,segment,1.0,가로수길 표준데이터 수종분류
A6,상사동로28길,36.088061,128.355849,36.088236,128.358139,구미시,35,segment,1.0,가로수길 표준데이터 수종분류
A6,상사서로,36.083462,128.357191,36.103756,128.357371,구미시,349,segment,0.0,가로수길 표준데이터 수종분류
A6,상사서로4길,36.087348,128.356429,36.087765,128.358658,구미시,52,segment,1.0,가로수길 표준데이터 수종분류
A6,상사서로12길,36.092599,128.355537,36.091499,128.358827,구미시,50,segment,0.0,가로수길 표준데이터 수종분류
A6,상사서로22길,36.098639,128.357603,36.098586,128.358871,구미시,23,segment,1.0,가로수길 표준데이터 수종분류
A6,지산교차로~농산물도매시장,36.130193,128.344094,36.159329,128.352498,구미시,425,segment,1.0,가로수길 표준데이터 수종분류
A6,지산교차로~신평교,36.130278,128.344073,36.126633,128.356653,구미시,47,segment,1.0,가로수길 표준데이터 수종분류
A6,산호대교~옥계동,36.124877,128.387353,36.136262,128.410307,구미시,140,segment,1.0,가로수길 표준데이터 수종분류
A6,산호대로45길,36.138402,128.444664,36.140509,128.443922,구미시,27,segment,1.0,가로수길 표준데이터 수종분류
A6,거양길,36.137719,128.414941,36.138543,128.411376,구미시,60,segment,0.0,가로수길 표준데이터 수종분류
A6,선산대로,36.129509,128.343749,36.261793,128.314058,구미시,675,segment,0.667,가로수길 표준데이터 수종분류
A6,황들길,36.210823,128.327729,36.206608,128.324221,구미시,174,segment,0.0,가로수길 표준데이터 수종분류
A6,농공단지길,36.213031,128.324884,36.217315,128.325629,구미시,31,segment,0.0,가로수길 표준데이터 수종분류
A6,송정대로,36.116277,128.339176,36.119986,128.356168,구미시,335,segment,0.0,가로수길 표준데이터 수종분류
A6,수출대로,36.111136,128.364197,36.110716,128.427669,구미시,654,segment,0.333,가로수길 표준데이터 수종분류
A6,수출대로1길,36.110821,128.366431,36.118356,128.368278,구미시,118,segment,0.0,가로수길 표준데이터 수종분류
A6,수출대로3길,36.110909,128.371898,36.118492,128.373445,구미시,41,segment,1.0,가로수길 표준데이터 수종분류
A6,수출대로7길,36.111076,128.377492,36.119517,128.377413,구미시,58,segment,1.0,가로수길 표준데이터 수종분류
A6,1공단로,36.102782,128.363753,36.100466,128.391031,구미시,360,segment,0.333,가로수길 표준데이터 수종분류
A6,1공단로3길,36.101992,128.366451,36.110821,128.366431,구미시,131,segment,0.0,가로수길 표준데이터 수종분류
A6,1공단로4길,36.101982,128.370316,36.089271,128.369263,구미시,270,segment,0.333,가로수길 표준데이터 수종분류
A6,1공단로6길,36.100534,128.374426,36.083671,128.377048,구미시,306,segment,0.0,가로수길 표준데이터 수종분류
A6,1공단로9길,36.102933,128.382731,36.108872,128.384185,구미시,162,segment,0.0,가로수길 표준데이터 수종분류
A6,3공단1로,36.092399,128.403268,36.111691,128.400779,구미시,156,segment,0.0,가로수길 표준데이터 수종분류
A6,3공단2로,36.083347,128.406324,36.110987,128.406159,구미시,937,segment,0.0,가로수길 표준데이터 수종분류
A6,3공단3로,36.080497,128.410708,36.094387,128.412438,구미시,724,segment,0.0,가로수길 표준데이터 수종분류
A6,이계북로,36.105267,128.402305,36.106021,128.418671,구미시,434,segment,0.5,가로수길 표준데이터 수종분류
A6,이계남로,36.105267,128.402305,36.105953,128.419704,구미시,219,segment,0.0,가로수길 표준데이터 수종분류
A6,4공단로,36.134162,128.417106,36.130103,128.457021,구미시,836,segment,0.0,가로수길 표준데이터 수종분류
A6,4공단로7길,36.134904,128.429525,36.137211,128.448067,구미시,294,segment,0.0,가로수길 표준데이터 수종분류
A6,4공단로10길,36.132866,128.444483,36.128371,128.443622,구미시,83,segment,0.0,가로수길 표준데이터 수종분류
A6,첨단기업로,36.133985,128.448977,36.151195,128.447996,구미시,402,segment,0.0,가로수길 표준데이터 수종분류
A6,첨단기업1로,36.140062,128.435974,36.140858,128.447442,구미시,197,segment,0.333,가로수길 표준데이터 수종분류
A6,첨단기업2로,36.140799,128.448072,36.141299,128.453656,구미시,52,segment,0.0,가로수길 표준데이터 수종분류
A6,첨단기업3로,36.141841,128.439982,36.143306,128.446987,구미시,221,segment,0.0,가로수길 표준데이터 수종분류
A6,첨단기업4로,36.142544,128.448707,36.143151,128.454068,구미시,63,segment,0.0,가로수길 표준데이터 수종분류
A6,첨단기업5로,36.147724,128.430624,36.147822,128.448001,구미시,690,segment,0.0,가로수길 표준데이터 수종분류
A6,첨단기업7로,36.151121,128.433051,36.151157,128.447958,구미시,163,segment,0.0,가로수길 표준데이터 수종분류
A6,해마루공원로,36.133301,128.428911,36.154072,128.435086,구미시,449,segment,0.0,가로수길 표준데이터 수종분류
A6,해마루공원로,36.147907,128.430537,36.164877,128.43472,구미시,271,segment,1.0,가로수길 표준데이터 수종분류
A6,옥계2공단로,36.110903,128.417441,36.147214,128.418521,구미시,603,segment,0.0,가로수길 표준데이터 수종분류
A6,옥계남로,36.135483,128.417248,36.136301,128.425275,구미시,159,segment,1.0,가로수길 표준데이터 수종분류
A6,옥계북로,36.138414,128.418531,36.139037,128.427741,구미시,466,segment,1.0,가로수길 표준데이터 수종분류
A6,구미중앙로,36.132378,128.323464,36.118854,128.362618,구미시,480,segment,0.0,가로수길 표준데이터 수종분류
A6,구미대로,36.086722,128.361282,36.123435,128.362869,구미시,812,segment,0.333,가로수길 표준데이터 수종분류
A6,구미대로 30길,36.117772,128.362639,36.118492,128.373445,구미시,36,segment,1.0,가로수길 표준데이터 수종분류
A6,금오대로,36.070873,128.348511,36.086722,128.361282,구미시,242,segment,0.0,가로수길 표준데이터 수종분류
A6,산호대로,36.083575,128.389847,36.138013,128.451643,구미시,2604,segment,0.429,가로수길 표준데이터 수종분류
A6,대학로,36.136446,128.398603,36.141185,128.395483,구미시,145,segment,1.0,가로수길 표준데이터 수종분류
A6,산호대로21길,36.137791,128.413005,36.138543,128.411376,구미시,21,segment,0.0,가로수길 표준데이터 수종분류
A6,산호대로23길,36.137719,128.414941,36.138754,128.417109,구미시,77,segment,0.0,가로수길 표준데이터 수종분류
A6,산호대로24길,36.138754,128.417109,36.135583,128.417078,구미시,98,segment,0.0,가로수길 표준데이터 수종분류
A6,산호대로25길,36.137719,128.414941,36.142037,128.417238,구미시,126,segment,1.0,가로수길 표준데이터 수종분류
A6,산호대로29길,36.136596,128.419763,36.138271,128.419866,구미시,52,segment,0.0,가로수길 표준데이터 수종분류
A6,"산호대로31,32길",36.135015,128.421887,36.138024,128.422098,구미시,46,segment,1.0,가로수길 표준데이터 수종분류
A6,산호대로35길,36.136986,128.425782,36.138161,128.425271,구미시,33,segment,1.0,가로수길 표준데이터 수종분류
A6,산호대로41길,36.141841,128.439982,36.141841,128.439982,구미시,40,segment,1.0,가로수길 표준데이터 수종분류
A6,산호대로43길,36.139875,128.443963,36.139823,128.438817,구미시,118,segment,1.0,가로수길 표준데이터 수종분류
A6,교리하의가로수길,36.401841,129.115137,36.382673,129.126564,청송군,683,segment,1.0,가로수길 표준데이터 수종분류
A6,청운하의가로수길,36.393576,129.070862,36.335967,129.204917,청송군,1575,segment,0.5,가로수길 표준데이터 수종분류
A6,내룡항리가로수길,36.319081,129.213079,36.329999,129.253577,청송군,330,segment,1.0,가로수길 표준데이터 수종분류
A6,상평이전가로수길,36.367046,129.074664,36.356203,129.157853,청송군,477,segment,0.0,가로수길 표준데이터 수종분류
A6,도평명당가로수길,36.294587,129.016121,36.303457,128.950621,청송군,497,segment,0.5,가로수길 표준데이터 수종분류
A6,문거덕계가로수길,36.284186,129.003635,36.290311,128.908812,청송군,617,segment,0.0,가로수길 표준데이터 수종분류
A6,구산천천가로수길,36.272535,128.898066,36.243099,128.900984,청송군,364,segment,0.0,가로수길 표준데이터 수종분류
A6,월막송생가로수길,36.435689,129.052985,36.387778,129.086754,청송군,1071,segment,0.5,가로수길 표준데이터 수종분류
A6,감은가로수길,36.294406,128.949111,36.302861,128.948134,청송군,76,segment,1.0,가로수길 표준데이터 수종분류
A6,신성고와가로수길,36.318964,128.988543,36.327437,128.987734,청송군,93,segment,1.0,가로수길 표준데이터 수종분류
A6,지소고와가로수길,36.350529,128.994739,36.367159,128.975312,청송군,552,segment,1.0,가로수길 표준데이터 수종분류
A6,덕리관리가로수길,36.439073,129.044606,36.440922,129.036418,청송군,82,segment,0.0,가로수길 표준데이터 수종분류
A6,덕천신흥가로수길,36.433783,129.028027,36.407395,129.017691,청송군,370,segment,1.0,가로수길 표준데이터 수종분류
