feature_id,name,lat,lon,value,group_id,seq,sigungu,geom,source
A4,암반,36.279653,129.378634,암반,66689,5,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.279863,129.378535,암반,66689,6,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.994083,129.417925,모래,66710,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.993947,129.417971,모래,66710,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.993885,129.418136,모래,66710,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.993833,129.418295,모래,66710,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.993739,129.418459,모래,66710,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.993705,129.418554,모래,66710,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,35.967066,129.552226,자갈,66721,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,35.96704,129.551959,자갈,66721,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,미분류,36.300573,129.378336,미분류,66726,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,미분류,36.30059,129.378351,미분류,66726,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.698377,129.475011,부두,66772,0,경주시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.69775,129.47567,부두,66772,1,경주시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.697735,129.475741,부두,66772,2,경주시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.326981,129.380337,모래,66814,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.327196,129.380254,모래,66814,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.327402,129.380228,모래,66814,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.327546,129.380218,모래,66814,3,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.327744,129.380169,모래,66814,4,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.327941,129.380122,모래,66814,5,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.328137,129.38007,모래,66814,6,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.328356,129.380042,모래,66814,7,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.328644,129.379992,모래,66814,8,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.328865,129.379931,모래,66814,9,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.329191,129.379839,모래,66814,10,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.329591,129.37973,모래,66814,11,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.330056,129.379624,모래,66814,12,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.330396,129.37956,모래,66814,13,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.330681,129.379514,모래,66814,14,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.330941,129.379472,모래,66814,15,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.331217,129.379418,모래,66814,16,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.331487,129.379379,모래,66814,17,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.33175,129.379369,모래,66814,18,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.331997,129.379386,모래,66814,19,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.332201,129.379416,모래,66814,20,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.332361,129.379417,모래,66814,21,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.332494,129.379456,모래,66814,22,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.332635,129.379404,모래,66814,23,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.332679,129.37943,모래,66814,24,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.074503,129.56968,자갈,66834,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.074576,129.569649,자갈,66834,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.334085,129.380076,방벽,66856,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.334113,129.380269,방벽,66856,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.334142,129.380448,방벽,66856,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.334167,129.380494,방벽,66856,3,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.29,129.376615,암반,66944,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.290067,129.37672,암반,66944,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.933375,129.527258,부두,66963,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.933424,129.527081,부두,66963,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.933577,129.526983,부두,66963,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.933444,129.526913,부두,66963,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.933532,129.52677,부두,66963,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.933661,129.5267,부두,66963,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.933661,129.526648,부두,66963,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.104896,129.377186,모래,67009,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.104734,129.377096,모래,67009,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.104556,129.377086,모래,67009,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.104347,129.377145,모래,67009,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.104203,129.3772,모래,67009,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.104053,129.377295,모래,67009,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.10391,129.377429,모래,67009,6,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.103812,129.377546,모래,67009,7,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.103674,129.377716,모래,67009,8,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.103526,129.377989,모래,67009,9,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.10342,129.37817,모래,67009,10,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.103338,129.378318,모래,67009,11,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,37.103215,129.378514,모래,67009,12,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.241225,129.383162,방벽,67020,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.241227,129.383118,방벽,67020,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.845065,129.518297,암반,67074,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.844943,129.518212,암반,67074,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.844808,129.518224,암반,67074,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.844741,129.518078,암반,67074,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.844746,129.518071,암반,67074,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.857417,129.424733,암반,67075,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.857282,129.424809,암반,67075,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.857266,129.424802,암반,67075,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.941399,129.534022,방벽,67083,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.941005,129.53404,방벽,67083,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.940736,129.53413,방벽,67083,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.940424,129.534263,방벽,67083,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.940242,129.534444,방벽,67083,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.940094,129.534608,방벽,67083,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.93982,129.534513,방벽,67083,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.93968,129.534435,방벽,67083,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.939556,129.534319,방벽,67083,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.939429,129.534067,방벽,67083,9,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.679663,129.465913,방벽,67090,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.679776,129.465559,방벽,67090,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.67987,129.465293,방벽,67090,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.679916,129.465161,방벽,67090,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.004178,129.462022,자갈,67167,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.004268,129.462159,자갈,67167,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.004406,129.462213,자갈,67167,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.004444,129.462182,자갈,67167,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.938983,129.420726,암반,67192,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.938945,129.420912,암반,67192,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.938849,129.421031,암반,67192,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.938727,129.420957,암반,67192,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.938596,129.421003,암반,67192,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.938459,129.420978,암반,67192,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.938295,129.420999,암반,67192,6,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.938255,129.420887,암반,67192,7,울진군,polyline_point,국립해양조사원 해안선 2026
A4,평탄일반,35.978445,129.551504,평탄일반,67261,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,평탄일반,35.978305,129.55154,평탄일반,67261,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,평탄일반,35.978143,129.551551,평탄일반,67261,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,평탄일반,35.977988,129.551484,평탄일반,67261,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.390123,129.411246,암반,67280,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.39011,129.411234,암반,67280,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.004118,129.574994,자갈,67306,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.004042,129.574933,자갈,67306,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.145798,129.364329,암반,67359,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.145851,129.364289,암반,67359,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,35.826211,129.510333,모래,67403,0,경주시,polyline_point,국립해양조사원 해안선 2026
A4,모래,35.826049,129.510218,모래,67403,1,경주시,polyline_point,국립해양조사원 해안선 2026
A4,모래,35.825914,129.510158,모래,67403,2,경주시,polyline_point,국립해양조사원 해안선 2026
A4,모래,35.825764,129.510143,모래,67403,3,경주시,polyline_point,국립해양조사원 해안선 2026
A4,모래,35.825623,129.510172,모래,67403,4,경주시,polyline_point,국립해양조사원 해안선 2026
A4,모래,35.82553,129.510243,모래,67403,5,경주시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.854306,129.525176,암반,67410,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.854348,129.525336,암반,67410,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.854234,129.525461,암반,67410,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.85415,129.525327,암반,67410,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.85407,129.52519,암반,67410,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853938,129.525239,암반,67410,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853825,129.525147,암반,67410,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853698,129.525214,암반,67410,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853702,129.525396,암반,67410,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853641,129.525563,암반,67410,9,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853549,129.525697,암반,67410,10,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.85344,129.525795,암반,67410,11,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853322,129.525707,암반,67410,12,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853189,129.525757,암반,67410,13,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853182,129.525589,암반,67410,14,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853283,129.525477,암반,67410,15,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853347,129.525303,암반,67410,16,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853196,129.525449,암반,67410,17,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853055,129.525452,암반,67410,18,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853024,129.52526,암반,67410,19,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853131,129.525148,암반,67410,20,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853155,129.524973,암반,67410,21,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.85317,129.524757,암반,67410,22,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853057,129.524857,암반,67410,23,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.85306,129.524653,암반,67410,24,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.853132,129.524607,암반,67410,25,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.955357,129.417581,방벽,67419,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.955206,129.417654,방벽,67419,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.95508,129.417727,방벽,67419,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.954938,129.417813,방벽,67419,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.954793,129.417904,방벽,67419,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방벽,36.954783,129.41791,방벽,67419,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.87131,129.528201,부두,67441,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.871166,129.528432,부두,67441,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.871048,129.528791,부두,67441,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.870981,129.528999,부두,67441,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.870974,129.529255,부두,67441,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.870685,129.529222,부두,67441,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.870724,129.529487,부두,67441,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.870813,129.529716,부두,67441,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,35.870967,129.53011,부두,67441,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.816668,129.453979,모래,67456,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.816777,129.453847,모래,67456,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.816896,129.45373,모래,67456,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.817016,129.45362,모래,67456,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.817149,129.453564,모래,67456,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.817195,129.453623,모래,67456,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.184985,129.384942,부두,67457,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.184079,129.385422,부두,67457,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.184003,129.385647,부두,67457,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.183883,129.38599,부두,67457,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.183803,129.386387,부두,67457,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.18377,129.386592,부두,67457,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.183707,129.387229,부두,67457,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.18397,129.387868,부두,67457,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.184253,129.388346,부두,67457,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.549313,129.440085,부두,67516,0,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.549216,129.440347,부두,67516,1,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.549022,129.440827,부두,67516,2,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.549022,129.440833,부두,67516,3,영덕군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.047953,129.580909,암반,67531,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.048088,129.580955,암반,67531,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.048234,129.580956,암반,67531,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.048262,129.580784,암반,67531,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.048222,129.580619,암반,67531,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.048373,129.580726,암반,67531,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.048414,129.580565,암반,67531,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.048271,129.58055,암반,67531,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.048269,129.58047,암반,67531,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.231713,129.381622,암반,67578,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.231739,129.381452,암반,67578,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.231711,129.381256,암반,67578,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.231726,129.381246,암반,67578,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.953171,129.546681,방벽,67614,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.95319,129.546709,방벽,67614,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.065003,129.425519,방파제,67629,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.064857,129.425609,방파제,67629,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.064911,129.426126,방파제,67629,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.064805,129.425917,방파제,67629,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.06477,129.425725,방파제,67629,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,방파제,37.064733,129.425548,방파제,67629,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.104967,129.376029,암반,67657,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105103,129.376219,암반,67657,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105133,129.376385,암반,67657,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105148,129.376575,암반,67657,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105132,129.376743,암반,67657,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.10508,129.376935,암반,67657,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105087,129.377422,암반,67657,6,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105092,129.377594,암반,67657,7,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105169,129.377734,암반,67657,8,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.10528,129.377878,암반,67657,9,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105452,129.378038,암반,67657,10,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105505,129.37783,암반,67657,11,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105519,129.378079,암반,67657,12,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105666,129.377933,암반,67657,13,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105656,129.377759,암반,67657,14,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105802,129.377754,암반,67657,15,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105929,129.377857,암반,67657,16,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105973,129.377689,암반,67657,17,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105934,129.377517,암반,67657,18,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105804,129.377455,암반,67657,19,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105809,129.377267,암반,67657,20,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.10592,129.377169,암반,67657,21,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105876,129.377008,암반,67657,22,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,37.105907,129.376847,암반,67657,23,울진군,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.024115,129.577349,자갈,67661,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.02402,129.577468,자갈,67661,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.023928,129.577589,자갈,67661,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.023813,129.57768,자갈,67661,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.023791,129.577857,자갈,67661,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,자갈,36.023812,129.578004,자갈,67661,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.061391,129.381374,암반,67714,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.061373,129.381304,암반,67714,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.029622,129.407481,부두,67771,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.029436,129.40733,부두,67771,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.02927,129.407541,부두,67771,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.029095,129.407511,부두,67771,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.028577,129.407066,부두,67771,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.028245,129.406775,부두,67771,5,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.027608,129.40622,부두,67771,6,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.026948,129.405644,부두,67771,7,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.026745,129.405467,부두,67771,8,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.025417,129.404306,부두,67771,9,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.021842,129.401186,부두,67771,10,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.021501,129.400868,부두,67771,11,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.021649,129.400611,부두,67771,12,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.021486,129.400607,부두,67771,13,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.021382,129.400089,부두,67771,14,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.020798,129.39719,부두,67771,15,포항시,polyline_point,국립해양조사원 해안선 2026
A4,부두,36.019214,129.396288,부두,67771,16,포항시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.748759,129.489405,방벽,67814,0,경주시,polyline_point,국립해양조사원 해안선 2026
A4,방벽,35.74867,129.489309,방벽,67814,1,경주시,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.701708,129.475581,모래,67893,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.701844,129.475604,모래,67893,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,모래,36.701849,129.475623,모래,67893,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.68086,129.464925,암반,67906,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.680938,129.465063,암반,67906,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.681073,129.465065,암반,67906,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.681001,129.46492,암반,67906,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.680959,129.464819,암반,67906,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.95901,129.548459,암반,67928,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.958886,129.548535,암반,67928,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.958746,129.548528,암반,67928,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.95861,129.548472,암반,67928,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.958603,129.54837,암반,67928,4,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.967454,129.553253,암반,67932,0,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.967302,129.553206,암반,67932,1,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.967261,129.553036,암반,67932,2,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,35.967301,129.552994,암반,67932,3,포항시,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.771096,129.475861,암반,68026,0,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.771221,129.475951,암반,68026,1,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.771284,129.476103,암반,68026,2,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.77141,129.47604,암반,68026,3,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.771534,129.476126,암반,68026,4,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.771649,129.476037,암반,68026,5,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.771766,129.475947,암반,68026,6,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.771715,129.475787,암반,68026,7,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.771791,129.475643,암반,68026,8,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.771869,129.475781,암반,68026,9,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.771965,129.475654,암반,68026,10,울진군,polyline_point,국립해양조사원 해안선 2026
A4,암반,36.77198,129.475527,암반,68026,11,울진군,polyline_point,국립해양조사원 해안선 2026
